Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,,,,,Individual Counseling,,Massage Therapy,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,Massage Therapy,,,,,Reiki Session,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,Times of services,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Massage Therapy,,,,,,,,,,1 time,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I found the Center to be very helpful in my time of need. Right now  I seem  to be ""at rest"" . "
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,Massage Therapy,,,,,,Support Groups,Wig & Headwear Consult,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staff is amazing!  Helpful and kind.  Wonderful place to visit and stay.
,Clayton’s House stay,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,Nutrition Consult,,,,,,,2-5 times,,,Hours of operation,Times of services,Physical location of services,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The people are very nice and knowledgeable.  It would be wonderful to have a Dempsey Center in Northern Aroostook County. (Above Houlton)
Acupuncture,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,,,,,Reiki Session,,,,,6-9 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The side effects of the hormone therapy that I’m currently on greatly impact my joints, muscles and bones.  The movement and fitness classes are a godsend.  I cannot even begin to imagine how stiff and sore I would be without them."
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,6-9 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,More than 10 times,,,,,Physical location of services,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,,,,,,,,Nutrition Consult,,,,,,,6-9 times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Excellent facilitator in support group
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,Individual Counseling,,,,,Nutrition Consult,,,,,,,6-9 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I received several acupuncture treatments from Christi DeMarco in 2023.  It was  a relaxing experience which I looked forward to and am very please with the beneficial results from my sessions with Christi.  Discomfort from the aromatase inhibitor induced arthralgia has completely disappeared from my left wrist and hand while the right wrist has improved considerably.  She is a lovely person and a wonderful asset to the Dempsey Center.  Thank you for the services you provide.
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,Dempsey Soup Program,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dempsey is a wonderful place to experience. Everyone is so welcoming and caring for your welfare. It feels like home at a time when we all need a friend
,,,,,,,,Individual Counseling,,,,,,,,,,,,6-9 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I was surprised not to be contacted by the team after my therapist had left the Dempsey Center. While she herself had offered to connect me to others, I thought it was too bad that the team did not offer services to her clients."
,,,,,,,,Individual Counseling,,,,,Nutrition Consult,,,,,,,6-9 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am thankful for the services Dempsey provides and appreciate being able to take advantage of them.  I continually recommend Dempsey to other cancer patients.
Acupuncture,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,,Reiki Session,Support Groups,Wig & Headwear Consult,,,More than 10 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I think the center is wonderful and the level of compassion is amazing. My coach Kerry is the most  centered, compassionate and   has truly impacted my life in a very positive way helping me coping with the disease "
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Massage Therapy,,,,,Reiki Session,Support Groups,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It would be have been helpful to limit the orientation to one hour.
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)","Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",Individual Counseling,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Support Group for Advanced Cancer is very important and life-long relationships are formed where people genuinely care about each other and can be candid.
,,,,,,,,,,,,,,,,,,,Youth & Family Classes/Workshops,1 time,,,,Times of services,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,Support Groups,,,,More than 10 times,,,,Times of services,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Independent Living Difficulty (completing errands, visits, or appointments alone)",,fractured hip; newly have seizures,,,,
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,,,,,,,,1 time,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,"because of a prior tongue cancer, I have a mild difficulty eating.",,,,"Some of your questions were difficult to answer:  1) Would have liked the choice ""prefer not to answer"" for age.  2) Question #21 required a check-mark elsewhere in order to answer ""prefer to self-describe.""    With online assistance, I look forward to attending classes and using the services more in 2024.   THANK YOU!"
,,,,,Dempsey Soup Program,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,Massage Therapy,,Movement & Fitness Consult,Nutrition Consult,Nutrition Classes/Workshops,Reiki Session,,,,,6-9 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,,,,,There is no way to express my gratitude for everyone at the Dempsey Center. 
,,,,,,,,Individual Counseling,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,,Support Groups,,,,More than 10 times,,,,,Physical location of services,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)","Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,Massage Therapy,Movement & Fitness Classes/Workshops,,,,Reiki Session,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,After surgery I had slight cognitive difficulties and decreased upper  body  mobility ,,,,"The staff at the south Portland location are so warm, accepting and welcoming. Thank you! "
,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,Individual Counseling,,Massage Therapy,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some memory lapses,,,,Excellent place! A life saver. Oncologist treats cancer; Dempsey is like a family setting and supports the soul
Acupuncture,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,More than 10 times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,Legacy & Life Reflections,Massage Therapy,Movement & Fitness Classes/Workshops,,,Nutrition Classes/Workshops,,,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I strongly encourage others who have/had cancer to also volunteer at the Dempsey Center.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,,,,,,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,Times of services,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I really benefited from the Living Well with Cancer online program, but a start time later than 4:00 would have been preferable. "
Acupuncture,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,6-9 times,,,,,,Transportation,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I love going there, everyone is so kind and helpful. Unfortunately I’m not able to drive right now because of cataracts and my appointment for surgery isn’t until May. I live with my daughter and 3 granddaughters and they will gladly take me if they aren’t working"
,,,,,,,,,,,,,Nutrition Consult,,,,,,,1 time,,Too long of a wait for services that I needed (when I needed them),,Times of services,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I am very happy that I have connected with the Dempsey Center.  I am actively working Dempsey sessions into my cancer journey.  Everyone there is  extremely helpful, empathetic and knowledgeable."
Acupuncture,,,,,,,,,,Massage Therapy,,,,,,,,,,1 time,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Prefer not to answer,Back problems  and cancer,,,,
,,,,,,,,,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arthritis ,,,,
Acupuncture,,,,,,,,,,Massage Therapy,,,,,,,,,,6-9 times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,,,,,,,Massage Therapy,,,,,,,,,,2-5 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,The people who work there and especially the ones who directly provide services such as acupuncture and massage are very caring and lovely people
,,,,,,,,,,,,,,,,Support Groups,,,,2-5 times,,,,Times of services,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Independent Living Difficulty (completing errands, visits, or appointments alone)",,,,,,
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,Massage Therapy,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Some physical challenges with arthritis and fatigue.,,,,Always feel loved and welcomed.  Services have made a huge difference  
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,Massage Therapy,,,,Nutrition Classes/Workshops,,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I’ve had difficulty signing up online for workshops
,,,,,,,,Individual Counseling,,Massage Therapy,,,,,,Support Groups,,,,6-9 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,they're great!!  thanks so much.
,,,,,,,,Individual Counseling,,,,,,,,,,,,2-5 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fantastic support. 
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)","Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,Massage Therapy,,Movement & Fitness Consult,,,,,,,,2-5 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"You are wonderful, the massage has been my only issue and I'd like to have another. I find out if I'm getting another surgery or restarting a new chemo, this time IV. Either way it's after the surgery."
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,Massage Therapy,,,,,,,,,,2-5 times,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,,,,,,,,,,,1 time,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,,,,,Reiki Session,Support Groups,,,,More than 10 times,,,,,Physical location of services,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,Individual Counseling,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"When I started with the support group, we had one group leader/navigator for at least a year. Two group leaders does not add value to the support group. In fact, I believe it works better with just one group leader."
Acupuncture,,,,,,,,,,,,,,,,,,,,2-5 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I live in Spruce Head which is approx 90 miles from Portland. 
Acupuncture,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,Massage Therapy,,,,,,,Wig & Headwear Consult,,,6-9 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,It was important knowing you were there and were a source of support. The acupuncture was really helpful
,,,,,,,,Individual Counseling,,,,,Nutrition Consult,,,Support Groups,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,Massage Therapy,Movement & Fitness Classes/Workshops,,,Nutrition Classes/Workshops,,,,,,More than 10 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thank you . . . thank you for being there for me during a very difficult and challenging time. I'm so proud that Maine has this outstanding resource. 
Acupuncture,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",,,,,,,,,Nutrition Consult,,,,,,,2-5 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Such a warm and friendly staff. I so appreciate the work you do to enrich the lives of people touched by cancer. Acupuncture has definitely helped my quality of life. Thank you!
,,,,,,,,Individual Counseling,,,,,,,,,,,,More than 10 times,,,,Times of services,,,Reliable internet access or lack of reliable hardware,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Several treatments caused severe injuries ,,,,
,,,,,,,,Individual Counseling,,,,,,,Reiki Session,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,"Dempsey Dogs (e.g., interacting with a therapy dog in the Center, or at a Dempsey Center sponsored event)",Dempsey Soup Program,,,Individual Counseling,,Massage Therapy,,,,Nutrition Classes/Workshops,Reiki Session,,,Youth & Family Counseling,Youth & Family Classes/Workshops,More than 10 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Independent Living Difficulty (completing errands, visits, or appointments alone)",,,,,,
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,,,,Movement & Fitness Classes/Workshops,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I have no understanding of the financial health of the Center, but I was troubled by staff layoffs (which did not immediately impact me) a few months ago, worried about the morale and workload of the remaining staff, and sad for the clients who had to end their work with counselors. I know very little about the center's leadership, but I trust it and assume that going forward, steps will be taken to avoid similar situations. "
,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,2-5 times,,Too long of a wait for services that I needed (when I needed them),,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Services that I have been fortunate enough to receive have been wonderful and so appreciated. The practitioners are lovely as is staff. I am hoping to join a caregivers support group if space becomes available. You provide a great service to cancer patients and their families and I applaud all that the center is achieving.
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,45-54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,Support Groups,,,,More than 10 times,,,,Times of services,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Amazing, compassionate care."
,,,,,,,,Individual Counseling,,,Movement & Fitness Classes/Workshops,,,,,,,,,2-5 times,,,,,,,Reliable internet access or lack of reliable hardware,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I can't think of anything. 
,,,,,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,,,,,,,,,,,Youth & Family Classes/Workshops,6-9 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,1 time,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ADHD and GAD (Generalized Anxiety Disorder,,,,"I met Ms. Patricia Caldwell for our one-on-one interview and fell in love at once,"
,,"Comfort Items (e.g., quilts, blankets, hats, port protectors, heart pillows, etc.)",,,,,,,,,,,Nutrition Consult,,,,,,,2-5 times,,Too long of a wait for services that I needed (when I needed them),Hours of operation,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Individual Counseling,,Massage Therapy,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,35-44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"I don’t know if I would have been able to mentally have the strength to navigate a new job, relocating to a new state, being a mother, and taking on new family roles while caring for my dad with cancer if it weren’t for my individual counseling sessions with Erin and her amazing recommendations towards other Dempsey Center services. D.C. changed my life while caring for my dad with terminal cancer and the tools I learned and gained from Erin have helped me continue to live a mentally healthier life, post-cancer. Thank you!"
,,,,,,,,,,,Movement & Fitness Classes/Workshops,,,Nutrition Classes/Workshops,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,Individual Counseling,,Massage Therapy,,,Nutrition Consult,,,,,,,6-9 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thank you for all you do!
,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,,,,Movement & Fitness Classes/Workshops,,,,,,,,,More than 10 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,,,,,,,Massage Therapy,,,,Nutrition Classes/Workshops,Reiki Session,,,,,6-9 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Massage Therapy,,,,,Reiki Session,,,,,2-5 times,,,,,,,,,,75 or older,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Everyone is kind and professional, couldn’t ask for more "
,,,,,,,"Expressive Arts Workshop (e.g., Writing Through Cancer, Music for Wellness, etc.)",,,,Movement & Fitness Classes/Workshops,,,,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Acupuncture,,,,,,,,,,,,,,,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I tell everyone about the Dempsey center . It’s amazing .thank you to everyone.❤️❤️
,,,,,,,,Individual Counseling,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am so grateful for the Dempsey Center.  I was able to share my struggles with peers who understood and a counselor who could help me make sense of what I was going through.
,,,,,,,,,,,,,,,,Support Groups,,,,More than 10 times,,,,,,,,,,55-64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Independent Living Difficulty (completing errands, visits, or appointments alone)",,,,,,
Acupuncture,,,"Complementary Therapies Workshops (e.g., Virtual Reiki Group, Mindfulness Meditation or Acupressure for Calm, etc.)",,,,,Individual Counseling,,Massage Therapy,,,,Nutrition Classes/Workshops,,,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a few controlled chronic condition,,,,"98% supportive and client centered services.  I did have one very negative interaction on an intial visit with an acupuncturist.  The coordinator heard of it, called me and listened.  She summarized this interaction was against the primary Dempsey purpose of always respecting and taking their lead from the client.    I let some time go by as it was very upsetting but ultimatey benefited from another provider.    One suggestion:   Clarify when and if it is expected to notify someone when you are unable to attend a session of a virtual session you are registered to attend.  I've received differing answers.  It is amazing at a time of uncertainty,  the Center is able to provide acceptance, support and such a variety of services that  unbeknownst to   them brought me from a dark place to life.  The positive calm demeanor of volunteers and paid staff is amazing.   Thank you to all!    BYW I hope there are supportive services to all staff as I'm sure they deal with extremely difficult situations and emotional goodbyes.  "
,,,,,,"Educational Workshop (e.g., Communicating with Your Healthcare Team, Fatigue Factor, Managing Cancer Side Effects with Cannabis/CBD, etc.)",,Individual Counseling,,,Movement & Fitness Classes/Workshops,Movement & Fitness Consult,Nutrition Consult,,,Support Groups,,,,More than 10 times,,,,,,,,,,65-74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Everyone I have interacted with is extraordinarily kind, supportive and competent. "
